transaction_id,items,basket_size,basket_total
2231,"['cat_food', 'misc._beverages', 'female_sanitary_products']",3,21.9326770864228
2232,"['root_vegetables', 'herbs', 'other_vegetables']",3,15.28452134159346
2233,"['tropical_fruit', 'rolls/buns', 'misc._beverages']",3,19.228560786315477
2234,"['whole_milk', 'white_bread']",2,16.567153016413325
2236,"['whole_milk', 'butter', 'sugar']",3,18.651442963507392
2237,"['whole_milk', 'bottled_water', 'soda', 'chewing_gum']",4,18.28277825474126
2240,"['root_vegetables', 'dog_food', 'bottled_water']",3,7.131473304728411
2241,"['tropical_fruit', 'seasonal_products']",2,17.005350282886855
2244,"['whole_milk', 'butter', 'soda', 'chocolate']",4,30.997832271102112
2245,"['soda', 'waffles']",2,21.714970690009956
2247,"['beverages', 'photo/film']",2,9.27033467339467
2248,"['hygiene_articles', 'photo/film']",2,13.531215270636189
2250,"['pastry', 'bottled_water', 'specialty_chocolate']",3,19.261462105859174
2251,"['rolls/buns', 'pickled_vegetables']",2,14.034654728074546
2253,"['instant_coffee', 'long_life_bakery_product']",2,17.987326261072834
2254,"['liver_loaf', 'tropical_fruit', 'other_vegetables']",3,35.92193387530795
2258,"['root_vegetables', 'whole_milk', 'hard_cheese', 'specialty_cheese']",4,29.91714215259644
2259,"['waffles', 'specialty_chocolate']",2,21.845237566244002
2261,"['soda', 'specialty_bar']",2,19.697497946469028
2263,"['whole_milk', 'margarine', 'soda']",3,26.041595404227763
2264,"['whole_milk', 'domestic_eggs', 'rolls/buns', 'fruit/vegetable_juice']",4,15.212633183537685
2265,"['whole_milk', 'brown_bread']",2,18.45622080893713
2270,"['whole_milk', 'frozen_meals', 'bottled_water']",3,21.972559347827836
2273,"['citrus_fruit', 'root_vegetables', 'frozen_vegetables', 'chewing_gum']",4,21.909606013149887
2274,"['dish_cleaner', 'shopping_bags']",2,12.301023486856081
2276,"['rolls/buns', 'soda']",2,9.133026098412913
2277,"['beverages', 'rolls/buns', 'soda', 'seasonal_products']",4,20.2876794147439
2279,"['whole_milk', 'newspapers']",2,18.162788637068108
2281,"['meat', 'curd', 'whipped/sour_cream', 'roll_products']",4,34.192202945323785
2283,"['soda', 'chewing_gum']",2,8.096779614482973
2285,"['chicken', 'candy']",2,12.75383248143256
2286,"['other_vegetables', 'rolls/buns']",2,12.477407965731693
2289,"['ice_cream', 'rolls/buns', 'chocolate']",3,24.269382905770968
2292,"['fish', 'specialty_chocolate']",2,15.974687639224575
2293,"['tropical_fruit', 'whole_milk', 'butter', 'syrup']",4,34.63754247652878
2294,"['uht-milk', 'canned_fish']",2,6.486451488235345
2296,"['frozen_meals', 'soda', 'specialty_chocolate']",3,26.451736691887582
2297,"['berries', 'brown_bread']",2,21.251617219802313
2298,"['yogurt', 'beverages', 'soda', 'shopping_bags']",4,27.074419178011325
2300,"['brown_bread', 'seasonal_products']",2,16.875471011357757
2301,"['domestic_eggs', 'waffles', 'napkins']",3,17.265354628105012
2302,"['rolls/buns', 'white_bread']",2,11.568987184379484
2303,"['pip_fruit', 'bottled_water']",2,16.271931102568576
2305,"['whole_milk', 'fruit/vegetable_juice', 'chewing_gum', 'shopping_bags']",4,23.709971208802628
2306,"['onions', 'whole_milk']",2,15.610484717721718
2307,"['other_vegetables', 'whole_milk']",2,17.475573797765534
2308,"['other_vegetables', 'cream_cheese']",2,15.64115272140037
2309,"['fruit/vegetable_juice', 'long_life_bakery_product', 'newspapers']",3,31.72868008357777
2311,"['other_vegetables', 'whole_milk', 'dessert', 'chewing_gum']",4,25.613458121705726
2312,"['chocolate', 'specialty_chocolate']",2,17.233765671445674
2313,"['frankfurter', 'whole_milk', 'white_bread', 'brown_bread']",4,40.05756887546152
2316,"['root_vegetables', 'herbs']",2,4.672684920232685
2319,"['citrus_fruit', 'tropical_fruit', 'pip_fruit', 'chewing_gum']",4,38.00200959710993
2320,"['tropical_fruit', 'whole_milk', 'newspapers', 'shopping_bags']",4,40.025488761714044
2324,"['other_vegetables', 'semi-finished_bread']",2,13.450277217348003
2325,"['meat', 'other_vegetables', 'salty_snack']",3,30.516565253274837
2327,"['whole_milk', 'brown_bread']",2,18.45622080893713
2328,"['coffee', 'instant_coffee']",2,14.926541020768761
2329,"['rolls/buns', 'pastry']",2,10.407050956100523
2330,"['ice_cream', 'semi-finished_bread']",2,15.406207916217642
2331,"['liver_loaf', 'whole_milk', 'rolls/buns', 'soda']",4,29.584498224703374
2332,"['chewing_gum', 'seasonal_products']",2,6.112312639266364
2333,"['soda', 'salty_snack', 'cake_bar', 'candy']",4,32.487934186426614
2334,"['chicken', 'tropical_fruit', 'pip_fruit', 'other_vegetables']",4,37.6415166379327
2337,"['soft_cheese', 'ice_cream']",2,24.066300302840965
2338,"['whole_milk', 'white_bread', 'newspapers']",3,27.866204277076676
2341,"['pastry', 'instant_coffee']",2,11.975748201260444
2342,"['citrus_fruit', 'yogurt', 'whipped/sour_cream', 'shopping_bags']",4,31.343227302264047
2347,"['ice_cream', 'soda']",2,19.83522167427241
2348,"['root_vegetables', 'other_vegetables', 'white_bread', 'baking_powder']",4,31.93244522084172
2349,"['other_vegetables', 'fruit/vegetable_juice', 'salty_snack', 'napkins']",4,26.030388342556098
2350,"['coffee', 'tea']",2,20.282328990691013
2354,"['other_vegetables', 'coffee', 'soda', 'dental_care']",4,32.43476855925955
2355,"['misc._beverages', 'dishes']",2,15.563402260427981
2356,"['whole_milk', 'meat_spreads', 'fruit/vegetable_juice']",3,21.709729277011853
2357,"['chicken', 'yogurt', 'whipped/sour_cream']",3,11.059885561582558
2358,"['dessert', 'specialty_chocolate']",2,14.706280693775255
2359,"['pastry', 'margarine', 'coffee']",3,31.944155116748533
2360,"['onions', 'frozen_meals']",2,20.533308048886507
2364,"['pastry', 'soda']",2,15.8089339657716
2365,"['whole_milk', 'hard_cheese', 'rolls/buns', 'bottled_water']",4,22.70541416366182
2367,"['pip_fruit', 'whole_milk']",2,19.813407215119803
2368,"['instant_food_products', 'soda']",2,15.963378098019232
2372,"['meat', 'whole_milk', 'yogurt']",3,23.232532685122667
2373,"['whipped/sour_cream', 'frozen_vegetables']",2,12.061555167213807
2374,"['tropical_fruit', 'whipped/sour_cream', 'hygiene_articles']",3,26.762185460716466
2376,"['bottled_water', 'waffles', 'chocolate']",3,27.605821640991124
2377,"['beef', 'specialty_chocolate']",2,18.93424710913616
2379,"['frankfurter', 'rolls/buns']",2,13.763503970886749
2380,"['uht-milk', 'mustard']",2,9.128260153743346
2381,"['whole_milk', 'brown_bread']",2,18.45622080893713
2382,"['butter_milk', 'brown_bread']",2,18.52198931552867
2384,"['chicken', 'rolls/buns', 'bottled_water']",3,7.5454804820198635
2385,"['whole_milk', 'cat_food']",2,14.62888661540353
2387,"['sliced_cheese', 'rolls/buns']",2,4.392628017221951
2388,"['butter_milk', 'yogurt']",2,10.724467348875567
2389,"['butter', 'yogurt']",2,10.825557565364988
2391,"['tropical_fruit', 'whole_milk', 'newspapers']",3,29.88515134112958
2392,"['softener', 'newspapers']",2,12.129707390593962
2393,"['rolls/buns', 'pastry', 'semi-finished_bread']",3,13.245491752087748
2394,"['tropical_fruit', 'whole_milk']",2,18.586100080466228
2397,"['other_vegetables', 'whole_milk', 'specialty_cheese']",3,28.449784381414062
2399,"['margarine', 'misc._beverages']",2,17.551030011664096
2401,"['salt', 'salty_snack']",2,18.05579297915728
2404,"['other_vegetables', 'whole_milk', 'salty_snack']",3,24.806468786840956
2406,"['frankfurter', 'processed_cheese', 'soda']",3,29.569596802573415
2408,"['frankfurter', 'beef', 'whole_milk']",3,30.298195481780702
2409,"['fish', 'uht-milk', 'cream_cheese', 'ice_cream']",4,30.854807136207086
2410,"['chewing_gum', 'specialty_bar']",2,13.259368452868012
2411,"['uht-milk', 'soda', 'detergent']",3,13.083366664945352
2414,"['meat', 'rolls/buns', 'misc._beverages']",3,20.08003192509265
2415,"['pip_fruit', 'rolls/buns', 'snack_products']",3,19.751612433270427
2416,"['other_vegetables', 'whole_milk', 'butter_milk', 'margarine']",4,36.31548315454285
2417,"['whole_milk', 'butter_milk', 'cream_cheese', 'coffee']",4,30.314831790678575
2418,"['yogurt', 'rolls/buns']",2,5.660533010250183
2419,"['pip_fruit', 'soda']",2,20.217124392757043
2420,"['whole_milk', 'domestic_eggs']",2,7.470490287794338
2422,"['bottled_water', 'newspapers']",2,14.62131252451688
2426,"['bottled_water', 'soda']",2,10.589715817895526
2428,"['citrus_fruit', 'curd', 'yogurt', 'newspapers']",4,31.384850281672875
2429,"['whole_milk', 'curd', 'oil', 'margarine']",4,34.384897361242125
2430,"['fruit/vegetable_juice', 'pot_plants']",2,20.523095450105387
2432,"['other_vegetables', 'cream_cheese']",2,15.64115272140037
2434,"['pip_fruit', 'pastry']",2,21.49114925044465
2436,"['whole_milk', 'sugar', 'cat_food']",3,19.385996103020442
2437,"['beef', 'rolls/buns']",2,13.402097223231035
2438,"['pastry', 'coffee', 'chewing_gum']",3,20.8630767034085
2439,"['tropical_fruit', 'bottled_water']",2,15.044623967915
2441,"['root_vegetables', 'other_vegetables', 'cream_cheese', 'chocolate']",4,26.902547176080553
2443,"['whole_milk', 'yogurt']",2,10.658698842284023
2444,"['whole_milk', 'rolls/buns', 'bottled_water']",3,12.051570184629206
2446,"['detergent', 'photo/film']",2,4.533823539803888
2447,"['other_vegetables', 'whole_milk']",2,17.475573797765534
2448,"['fruit/vegetable_juice', 'waffles']",2,20.32408748734039
2450,"['pip_fruit', 'pastry', 'margarine']",3,33.40155272422565
2451,"['zwieback', 'cat_food', 'dish_cleaner']",3,15.950643083669384
2452,"['root_vegetables', 'rolls/buns']",2,3.2909217578814607
2454,"['whole_milk', 'rolls/buns', 'baking_powder', 'chocolate']",4,28.75719610790715
2455,"['pip_fruit', 'whole_milk', 'frozen_vegetables', 'bottled_water']",4,30.289947224279263
2456,"['meat', 'whole_milk', 'rolls/buns']",3,21.30314276361432
2459,"['root_vegetables', 'white_bread', 'brown_bread']",3,22.72124928605148
2461,"['grapes', 'other_vegetables', 'whole_milk', 'sugar']",4,24.96988092036189
2464,"['citrus_fruit', 'other_vegetables']",2,23.112488415253218
2465,"['chicken', 'beef', 'other_vegetables']",3,24.506009774016306
2466,"['other_vegetables', 'hard_cheese', 'newspapers']",3,32.56473166105673
2468,"['frozen_potato_products', 'rolls/buns', 'brown_bread']",3,26.908311236075157
2470,"['other_vegetables', 'whole_milk', 'margarine']",3,29.38597727154654
2471,"['pip_fruit', 'other_vegetables', 'fruit/vegetable_juice']",3,29.43807761144825
2472,"['frozen_meals', 'ice_cream', 'frozen_potato_products']",3,37.80458408697183
2474,"['whole_milk', 'frozen_fish', 'rolls/buns', 'pickled_vegetables']",4,32.7649161365223
2476,"['mayonnaise', 'rolls/buns', 'soda', 'specialty_chocolate']",4,25.429431278346446
2477,"['rolls/buns', 'fruit/vegetable_juice']",2,7.7421428957433465
2478,"['hard_cheese', 'candles']",2,17.18305131050645
2479,"['bottled_water', 'newspapers']",2,14.62131252451688
2481,"['citrus_fruit', 'domestic_eggs', 'jam']",3,14.80698990415738
2482,"['domestic_eggs', 'specialty_chocolate']",2,8.00447434166562
2483,"['frankfurter', 'citrus_fruit', 'rolls/buns', 'soda']",4,33.53161051882118
2484,"['white_bread', 'misc._beverages', 'long_life_bakery_product']",3,29.897099649433656
2486,"['frankfurter', 'rolls/buns', 'bottled_water']",3,17.08576523474028
2490,"['beverages', 'newspapers']",2,17.17071699816895
2491,"['butter', 'brown_bread', 'seasonal_products']",3,23.906067110843484
2492,"['salt', 'cling_film/bags']",2,19.333401820890355
2493,"['beef', 'root_vegetables', 'whole_milk', 'margarine']",4,31.736016742556426
2495,"['curd', 'semi-finished_bread', 'baking_powder']",3,16.820469303186883
2496,"['fruit/vegetable_juice', 'chewing_gum']",2,6.705896411813406
2497,"['frankfurter', 'whole_milk', 'cream_cheese', 'specialty_chocolate']",4,31.188707533236222
2498,"['citrus_fruit', 'root_vegetables', 'other_vegetables']",3,24.537838628763758
2499,"['tropical_fruit', 'curd']",2,15.512548265299289
2500,"['citrus_fruit', 'root_vegetables', 'other_vegetables', 'whole_milk']",4,31.401576005168515
2501,"['beef', 'other_vegetables', 'whipped/sour_cream', 'newspapers']",4,38.35468978279212
2502,"['whole_milk', 'butter', 'rolls/buns']",3,15.7599050202614
2504,"['whole_milk', 'bottled_water']",2,10.185998640258289
2506,"['chicken', 'frozen_vegetables', 'frozen_meals', 'frozen_dessert']",4,25.878553560989843
2507,"['whole_milk', 'rolls/buns']",2,8.729308920775676
2510,"['whole_milk', 'butter_milk']",2,13.79324325940106
2511,"['citrus_fruit', 'other_vegetables', 'yogurt']",3,26.907449881132482
2512,"['other_vegetables', 'whole_milk', 'yogurt', 'rolls/buns']",4,23.136106808015718
2514,"['rolls/buns', 'fruit/vegetable_juice']",2,7.7421428957433465
2515,"['frozen_vegetables', 'rolls/buns']",2,9.019850289676848
2516,"['other_vegetables', 'curd', 'margarine']",3,26.3124254563796
2520,"['other_vegetables', 'whole_milk', 'bottled_water']",3,20.797835061619065
2524,"['ice_cream', 'brown_bread']",2,24.160250552762786
2525,"['pastry', 'soda']",2,15.8089339657716
2526,"['onions', 'other_vegetables', 'soda', 'fruit/vegetable_juice']",4,32.502609668092155
2529,"['other_vegetables', 'whole_milk', 'yogurt']",3,21.2705352636448
2532,"['yogurt', 'rolls/buns']",2,5.660533010250183
2535,"['whole_milk', 'curd', 'pastry']",3,19.19540234937218
2536,"['frankfurter', 'pip_fruit', 'whole_milk', 'soda']",4,38.97879419567763
2538,"['whole_milk', 'mayonnaise', 'soda', 'newspapers']",4,34.328926940767595
2539,"['condensed_milk', 'soda']",2,17.479757476938396
2540,"['margarine', 'long_life_bakery_product', 'candles']",3,32.99266827679684
2541,"['whole_milk', 'pet_care']",2,8.209127130896215
2542,"['processed_cheese', 'rolls/buns', 'soda', 'flower_(seeds)']",4,27.15248733856906
2544,"['whole_milk', 'rolls/buns', 'newspapers']",3,20.028360181439027
2545,"['turkey', 'beef', 'semi-finished_bread']",3,20.49340297078487
2546,"['other_vegetables', 'napkins']",2,12.822922002108248
2548,"['hard_cheese', 'salt', 'canned_vegetables']",3,24.299849307776178
2549,"['other_vegetables', 'curd_cheese']",2,25.186957775086874
2550,"['chicken', 'flower_(seeds)']",2,9.972899091935968
2551,"['other_vegetables', 'newspapers']",2,21.910887682024125
2552,"['chicken', 'other_vegetables', 'dessert', 'soda']",4,27.5454979126974
2554,"['bottled_water', 'soda']",2,10.589715817895526
2555,"['soda', 'candy']",2,17.663639361679138
2556,"['whipped/sour_cream', 'long_life_bakery_product', 'napkins', 'pot_plants']",4,36.317943572930304
2557,"['onions', 'other_vegetables']",2,19.358583762677736
2558,"['frozen_vegetables', 'soda']",2,14.421733299347924
2559,"['pip_fruit', 'frozen_meals', 'ice_cream', 'fruit/vegetable_juice']",4,43.180569017887436
2560,"['tropical_fruit', 'root_vegetables', 'domestic_eggs']",3,13.754465828961592
2563,"['margarine', 'soda']",2,19.177858027823
2565,"['domestic_eggs', 'pastry']",2,9.148232323119185
2566,"['condensed_milk', 'pastry', 'female_sanitary_products', 'shopping_bags']",4,37.42102106475141
2568,"['tropical_fruit', 'whole_milk', 'beverages', 'rolls/buns']",4,26.323337362342745
2569,"['root_vegetables', 'other_vegetables', 'specialty_chocolate']",3,19.434908065147358
2570,"['citrus_fruit', 'soda', 'misc._beverages']",3,25.408733085817527
2573,"['waffles', 'newspapers']",2,25.74656739663131
2574,"['beverages', 'uht-milk', 'zwieback', 'misc._beverages']",4,22.217857560776228
2576,"['salty_snack', 'chocolate']",2,17.166939230245056
2578,"['white_bread', 'brown_bread']",2,21.295899072540937
2580,"['whole_milk', 'frozen_vegetables', 'pastry', 'cleaner']",4,29.398198357089086
2583,"['butter_milk', 'hard_cheese', 'instant_coffee']",3,21.017618651559754
2584,"['sugar', 'coffee']",2,16.249381718854835
2588,"['soups', 'canned_vegetables']",2,9.936849119746643
2590,"['bottled_water', 'soda', 'female_sanitary_products']",3,19.116617127436463
2591,"['other_vegetables', 'whole_milk', 'brown_bread']",3,29.068057230297903
2592,"['frankfurter', 'other_vegetables']",2,22.509768847876607
2593,"['domestic_eggs', 'pastry', 'hygiene_articles']",3,19.280778657866303
2595,"['tropical_fruit', 'oil']",2,23.542933653880006
2598,"['pastry', 'soda']",2,15.8089339657716
2601,"['other_vegetables', 'condensed_milk', 'coffee', 'detergent']",4,33.451566179409916
2602,"['whole_milk', 'pastry']",2,15.405216788134362
2603,"['root_vegetables', 'onions', 'other_vegetables', 'whole_milk']",4,27.647671352593036
2605,"['tropical_fruit', 'other_vegetables', 'yogurt', 'chewing_gum']",4,26.958485651742485
2606,"['specialty_chocolate', 'photo/film']",2,10.79639036616511
2608,"['other_vegetables', 'frozen_meals', 'domestic_eggs']",3,23.005150040319904
2609,"['tropical_fruit', 'other_vegetables', 'newspapers']",3,33.63325038608559
2610,"['tropical_fruit', 'other_vegetables', 'yogurt']",3,26.12916059130151
2612,"['misc._beverages', 'waffles', 'candy']",3,30.484327481488197
2614,"['other_vegetables', 'yogurt', 'white_bread']",3,24.110213527248607
2616,"['other_vegetables', 'chocolate_marshmallow']",2,14.96695086252381
2617,"['whole_milk', 'butter']",2,13.894333475890482
2618,"['misc._beverages', 'napkins']",2,7.851712118630563
2619,"['whole_milk', 'whipped/sour_cream', 'cream_cheese', 'soda']",4,24.067784652394224
2620,"['chicken', 'other_vegetables']",2,12.96948409515619
2621,"['dessert', 'long_life_bakery_product']",2,21.86161673504121
2622,"['soda', 'soap']",2,8.214313155277116
2623,"['root_vegetables', 'whipped/sour_cream']",2,6.3326266354184195
2624,"['soda', 'misc._beverages']",2,12.908081091925087
2625,"['chicken', 'root_vegetables']",2,3.7829978873059575
2626,"['beverages', 'specialty_bar']",2,18.301709129932632
2628,"['chicken', 'soda']",2,9.62510222783741
2629,"['citrus_fruit', 'bottled_water', 'dishes']",3,25.745688980290858
2631,"['tropical_fruit', 'yogurt', 'rolls/buns']",3,17.38289571431165
2632,"['tropical_fruit', 'other_vegetables', 'pickled_vegetables']",3,34.50328230912587
2634,"['cream_cheese', 'spread_cheese']",2,11.45298163404682
2635,"['rolls/buns', 'specialty_bar']",2,14.295614936797953
2636,"['meat', 'tropical_fruit', 'other_vegetables', 'candy']",4,45.30421777589804
2637,"['brown_bread', 'sauces', 'pet_care']",3,26.61229320228413
2639,"['uht-milk', 'brown_bread', 'coffee', 'shopping_bags']",4,37.905850591343295
2641,"['whole_milk', 'butter_milk']",2,13.79324325940106
2643,"['brown_bread', 'jam', 'fruit/vegetable_juice']",3,19.168639782780158
2645,"['other_vegetables', 'baking_powder', 'napkins']",3,23.014764948070088
2647,"['whole_milk', 'bottled_water']",2,10.185998640258289
2649,"['pastry', 'jam']",2,10.241064410604963
2650,"['beverages', 'bottled_water', 'long_life_bakery_product']",3,23.746984472901126
2651,"['tropical_fruit', 'packaged_fruit/vegetables', 'sliced_cheese']",3,28.187511515217228
2652,"['beef', 'root_vegetables', 'white_bread', 'soda']",4,29.932746086421226
2654,"['rolls/buns', 'bottled_water', 'dental_care', 'shopping_bags']",4,18.391375581427774
2655,"['domestic_eggs', 'salty_snack', 'popcorn', 'napkins']",4,15.373201174215676
2656,"['whole_milk', 'jam', 'canned_fish', 'waffles']",4,24.816532492494886
2659,"['whole_milk', 'cake_bar']",2,14.357137212076811
2661,"['hard_cheese', 'rolls/buns', 'sugar', 'candy']",4,27.672709818657587
2662,"['yogurt', 'margarine', 'fruit/vegetable_juice', 'shopping_bags']",4,31.722273711617163
2663,"['whole_milk', 'yogurt']",2,10.658698842284023
2664,"['citrus_fruit', 'newspapers']",2,23.799703254555787
2666,"['whipped/sour_cream', 'frozen_vegetables', 'hygiene_articles']",3,22.194101501960926
2667,"['yogurt', 'beverages', 'frozen_meals', 'long_life_bakery_product']",4,36.00624538249641
2668,"['pastry', 'soda']",2,15.8089339657716
2669,"['berries', 'pastry', 'seasonal_products', 'shopping_bags']",4,33.6239381984094
2671,"['domestic_eggs', 'soda', 'cake_bar']",3,15.367607301103629
2672,"['curd', 'rolls/buns', 'long_life_bakery_product']",3,20.208814577150733
2674,"['spread_cheese', 'rolls/buns', 'canned_fish']",3,10.094930859624949
2675,"['coffee', 'soda']",2,18.759726785279916
2676,"['other_vegetables', 'whole_milk', 'rolls/buns']",3,19.341145342136453
2678,"['dessert', 'fruit/vegetable_juice', 'long_life_bakery_product', 'waffles']",4,42.185704222381595
2679,"['whole_milk', 'whipped/sour_cream']",2,11.771013798312636
2682,"['frankfurter', 'whole_milk', 'mustard', 'chewing_gum']",4,24.03849751011637
2683,"['berries', 'root_vegetables', 'whole_milk']",3,17.94822137718524
2684,"['whole_milk', 'margarine']",2,18.774140850185766
2686,"['frankfurter', 'rolls/buns', 'chocolate']",3,23.599548212056384
2687,"['beef', 'butter']",2,18.567121778345843
2689,"['whole_milk', 'soda']",2,14.131191930446754
2690,"['pip_fruit', 'whole_milk']",2,19.813407215119803
2692,"['frankfurter', 'rolls/buns', 'soda', 'specialty_bar']",4,33.46100191735577
2694,"['soda', 'seasonal_products']",2,12.550442132867381
2696,"['chewing_gum', 'specialty_chocolate']",2,8.227046490717017
2698,"['flour', 'sugar']",2,6.654778438842651
2699,"['tropical_fruit', 'pip_fruit', 'whole_milk', 'flower_soil/fertilizer']",4,38.30111899592028
2700,"['pip_fruit', 'berries', 'yogurt']",3,26.40376509186425
2701,"['yogurt', 'margarine']",2,15.70536493966027
2704,"['whole_milk', 'cereals']",2,16.459715566590184
2706,"['whole_milk', 'margarine']",2,18.774140850185766
2708,"['pastry', 'soda']",2,15.8089339657716
2709,"['frozen_meals', 'soda']",2,19.054015261611543
2710,"['root_vegetables', 'whole_milk', 'curd']",3,12.07927315115312
2712,"['dessert', 'frozen_meals', 'soda', 'seasonal_products']",4,31.645562103936147
2713,"['soda', 'fruit/vegetable_juice']",2,13.144025905414424
2714,"['beef', 'cat_food', 'newspapers']",3,30.600726178522237
2715,"['citrus_fruit', 'whipped/sour_cream']",2,17.407928415800317
2716,"['berries', 'whipped/sour_cream', 'domestic_eggs']",3,15.173163120567398
2717,"['meat', 'chicken', 'other_vegetables', 'whole_milk']",4,32.40705531439959
2719,"['yogurt', 'domestic_eggs']",2,4.401714377268845
2722,"['citrus_fruit', 'root_vegetables', 'other_vegetables', 'ice_cream']",4,37.10560574899417
2725,"['soda', 'nut_snack', 'flower_(seeds)']",3,20.412318137937685
2726,"['fruit/vegetable_juice', 'hygiene_articles', 'napkins']",3,18.220203266867017
2728,"['citrus_fruit', 'root_vegetables', 'whole_milk', 'curd']",4,24.57992514504556
2729,"['whipped/sour_cream', 'frozen_vegetables', 'newspapers']",3,23.36060642787716
2730,"['yogurt', 'sliced_cheese', 'frozen_meals']",3,18.108578646299847
2731,"['chicken', 'other_vegetables']",2,12.96948409515619
2733,"['tropical_fruit', 'mustard', 'sauces']",3,29.844285366076576
2734,"['butter', 'curd']",2,10.820781660723544
2738,"['candy', 'photo/film']",2,13.794853743526215
2741,"['whipped/sour_cream', 'brown_bread']",2,16.49975985444025
2742,"['tropical_fruit', 'whole_milk', 'candles']",3,25.115307411940066
2743,"['rolls/buns', 'specialty_chocolate']",2,9.263292974646959
2744,"['pastry', 'soda']",2,15.8089339657716
2745,"['citrus_fruit', 'yogurt', 'canned_fruit']",3,21.167538752415915
2747,"['soda', 'snack_products', 'detergent']",3,13.338980208141272
2749,"['citrus_fruit', 'rolls/buns', 'specialty_bar']",3,26.796266930690393
2750,"['soda', 'misc._beverages', 'candy']",3,23.304265899562232
2751,"['pastry', 'long_life_bakery_product', 'waffles', 'napkins']",4,39.75313859998703
2753,"['soda', 'fruit/vegetable_juice']",2,13.144025905414424
2756,"['yogurt', 'specialty_bar']",2,16.2250048583063
2757,"['frankfurter', 'onions', 'pickled_vegetables']",3,32.81376295153642
2760,"['frankfurter', 'packaged_fruit/vegetables', 'soft_cheese', 'soda']",4,44.602012501473105
2761,"['citrus_fruit', 'tropical_fruit', 'prosecco']",3,31.192280693777352
2762,"['beef', 'whole_milk', 'white_bread']",3,28.103678695273445
2764,"['tropical_fruit', 'pip_fruit']",2,24.672032542776513
2766,"['chicken', 'tropical_fruit', 'yogurt']",3,17.874971843736148
2767,"['root_vegetables', 'herbs']",2,4.672684920232685
2771,"['meat', 'rolls/buns']",2,14.439405387209561
2772,"['pastry', 'cake_bar']",2,16.03487924740166
2773,"['yogurt', 'bottled_water', 'syrup', 'specialty_bar']",4,28.568112418736654
2774,"['whole_milk', 'brown_bread', 'soda']",3,25.723675362979122
2775,"['pip_fruit', 'other_vegetables', 'frozen_meals']",3,35.34806696764537
2781,"['soda', 'specialty_bar']",2,19.697497946469028
2784,"['yogurt', 'soft_cheese', 'rolls/buns', 'specialty_bar']",4,29.589109585287765
2785,"['turkey', 'beef', 'root_vegetables', 'whole_milk']",4,25.944049764712943
2787,"['chicken', 'bottled_water']",2,5.6799089376489444
2788,"['tropical_fruit', 'other_vegetables', 'yogurt']",3,26.12916059130151
2790,"['uht-milk', 'hygiene_articles', 'napkins', 'cling_film/bags']",4,25.632893253291627
2792,"['coffee', 'shopping_bags']",2,21.632609651822385
2793,"['citrus_fruit', 'other_vegetables', 'canned_fish', 'bottled_water']",4,28.240443660353552
2795,"['whole_milk', 'yogurt', 'coffee']",3,22.150971073521944
2796,"['whipped/sour_cream', 'rolls/buns']",2,6.772847966278795
2797,"['butter_milk', 'salt', 'vinegar', 'cat_food']",4,29.311675657124372
2798,"['frankfurter', 'butter_milk', 'rolls/buns', 'coffee']",4,32.185282085120974
2801,"['chicken', 'other_vegetables', 'oil']",3,24.790055044974725
2802,"['whole_milk', 'newspapers']",2,18.162788637068108
2804,"['bottled_water', 'soda', 'misc._beverages', 'flower_soil/fertilizer']",4,22.99569143251762
2806,"['beverages', 'rolls/buns']",2,7.737237281876517
2809,"['other_vegetables', 'curd', 'yogurt', 'shopping_bags']",4,28.337320869062324
2810,"['packaged_fruit/vegetables', 'frozen_fish', 'napkins']",3,28.015701951095195
2811,"['soda', 'napkins']",2,9.478540134789467
2812,"['liver_loaf', 'rolls/buns', 'soda']",3,22.720760848298617
2814,"['meat', 'butter', 'pastry', 'soda']",4,35.41336390809597
2815,"['beef', 'other_vegetables', 'whole_milk', 'yogurt']",4,32.80706094250492
2817,"['chicken', 'whole_milk']",2,9.221385050200173
2818,"['bottled_water', 'soda']",2,10.589715817895526
2819,"['ice_cream', 'brown_bread', 'bottled_water', 'soda']",4,34.74996637065831
2822,"['other_vegetables', 'rolls/buns']",2,12.477407965731693
2824,"['root_vegetables', 'packaged_fruit/vegetables', 'pastry']",3,23.904921963544872
2825,"['rolls/buns', 'soda']",2,9.133026098412913
2826,"['herbs', 'packaged_fruit/vegetables']",2,17.18542704502687
2830,"['other_vegetables', 'whole_milk']",2,17.475573797765534
2833,"['ice_cream', 'frozen_dessert']",2,17.147833554549365
2834,"['pastry', 'soda']",2,15.8089339657716
2836,"['baking_powder', 'soda', 'shopping_bags']",3,27.5996349205883
2837,"['berries', 'other_vegetables']",2,20.270970208630715
2841,"['rolls/buns', 'soda']",2,9.133026098412913
2842,"['fish', 'coffee']",2,20.069238440186457
2843,"['tropical_fruit', 'onions']",2,20.46911004537843
2844,"['other_vegetables', 'butter_milk', 'cream_cheese', 'rolls/buns']",4,24.436230148767592
2845,"['margarine', 'flower_(seeds)']",2,19.52565489192156
2846,"['other_vegetables', 'rolls/buns', 'soda']",3,19.74486251977369
2847,"['soda', 'specialty_bar']",2,19.697497946469028
2848,"['pip_fruit', 'soft_cheese']",2,24.448203021325593
2849,"['tropical_fruit', 'margarine']",2,23.632766177842477
